season,week,ftn_game_id,nflverse_game_id,ftn_play_id,nflverse_play_id,source
2026,1,7020,2026_01_SF_LA,1153560,1468,official
2026,1,7020,2026_01_SF_LA,1153561,1495,official
2026,1,7020,2026_01_SF_LA,1153562,1517,official
2026,1,7020,2026_01_SF_LA,1153563,1539,official
2026,1,7020,2026_01_SF_LA,1153564,1565,official
2026,1,7020,2026_01_SF_LA,1153565,1582,official
2026,1,7020,2026_01_SF_LA,1153566,1606,official
2026,1,7020,2026_01_SF_LA,1153567,1631,official
2026,1,7020,2026_01_SF_LA,1153568,1653,official
2026,1,7020,2026_01_SF_LA,1153569,1687,official
2026,1,7020,2026_01_SF_LA,1153570,1710,official
2026,1,7020,2026_01_SF_LA,1153571,1733,official
2026,1,7020,2026_01_SF_LA,1153572,1759,official
2026,1,7020,2026_01_SF_LA,1153573,1784,official
2026,1,7020,2026_01_SF_LA,1153574,1813,official
2026,1,7020,2026_01_SF_LA,1153575,1847,official
2026,1,7020,2026_01_SF_LA,1153576,1872,official
2026,1,7020,2026_01_SF_LA,1153577,1909,official
2026,1,7020,2026_01_SF_LA,1153578,1897,official
2026,1,7020,2026_01_SF_LA,1153579,1927,official
2026,1,7020,2026_01_SF_LA,1153580,1945,official
2026,1,7020,2026_01_SF_LA,1153581,1987,official
2026,1,7020,2026_01_SF_LA,1153582,2015,official
2026,1,7020,2026_01_SF_LA,1153583,2042,official
2026,1,7020,2026_01_SF_LA,1153584,2064,official
2026,1,7020,2026_01_SF_LA,1153585,2086,official
2026,1,7020,2026_01_SF_LA,1153586,2116,official
2026,1,7020,2026_01_SF_LA,1153587,2150,official
2026,1,7020,2026_01_SF_LA,1153588,2138,official
2026,1,7020,2026_01_SF_LA,1153589,2170,official
2026,1,7020,2026_01_SF_LA,1153590,2196,official
2026,1,7020,2026_01_SF_LA,1153591,2211,official
2026,1,7020,2026_01_SF_LA,1153592,2241,official
2026,1,7020,2026_01_SF_LA,1153593,2263,official
2026,1,7020,2026_01_SF_LA,1153594,2297,official
2026,1,7020,2026_01_SF_LA,1153595,2319,official
2026,1,7020,2026_01_SF_LA,1153596,2341,official
2026,1,7020,2026_01_SF_LA,1153597,2371,official
2026,1,7020,2026_01_SF_LA,1153598,2413,official
2026,1,7020,2026_01_SF_LA,1153599,2438,official
2026,1,7020,2026_01_SF_LA,1153600,2462,official
2026,1,7020,2026_01_SF_LA,1153601,2487,official
2026,1,7020,2026_01_SF_LA,1153602,2509,official
2026,1,7020,2026_01_SF_LA,1153603,2539,official
2026,1,7020,2026_01_SF_LA,1153604,2561,official
2026,1,7020,2026_01_SF_LA,1153605,2586,official
2026,1,7020,2026_01_SF_LA,1153606,2608,official
2026,1,7020,2026_01_SF_LA,1153607,2676,official
2026,1,7020,2026_01_SF_LA,1153608,2711,official
2026,1,7020,2026_01_SF_LA,1153609,2733,official
2026,1,7020,2026_01_SF_LA,1153610,2763,official
2026,1,7020,2026_01_SF_LA,1153611,2790,official
2026,1,7020,2026_01_SF_LA,1153612,2812,official
2026,1,7020,2026_01_SF_LA,1153613,2854,official
2026,1,7020,2026_01_SF_LA,1153614,2879,official
2026,1,7020,2026_01_SF_LA,1153615,2906,official
2026,1,7020,2026_01_SF_LA,1153616,2928,official
2026,1,7020,2026_01_SF_LA,1153617,2954,official
2026,1,7020,2026_01_SF_LA,1153618,2969,official
2026,1,7020,2026_01_SF_LA,1153619,3004,official
2026,1,7020,2026_01_SF_LA,1153620,3029,official
2026,1,7020,2026_01_SF_LA,1153621,3073,official
2026,1,7020,2026_01_SF_LA,1153622,3095,official
2026,1,7020,2026_01_SF_LA,1153623,3129,official
2026,1,7020,2026_01_SF_LA,1153624,3154,official
2026,1,7020,2026_01_SF_LA,1153625,3207,official
2026,1,7020,2026_01_SF_LA,1153626,3236,official
2026,1,7020,2026_01_SF_LA,1153627,3258,official
2026,1,7020,2026_01_SF_LA,1153628,3281,official
2026,1,7020,2026_01_SF_LA,1153629,3301,official
2026,1,7020,2026_01_SF_LA,1153630,3331,official
2026,1,7020,2026_01_SF_LA,1153631,3356,official
2026,1,7020,2026_01_SF_LA,1153632,3381,official
2026,1,7020,2026_01_SF_LA,1153633,3404,official
2026,1,7020,2026_01_SF_LA,1153634,3427,official
2026,1,7020,2026_01_SF_LA,1153635,3452,official
2026,1,7020,2026_01_SF_LA,1153636,3475,official
2026,1,7020,2026_01_SF_LA,1153637,3504,official
2026,1,7020,2026_01_SF_LA,1153638,3526,official
2026,1,7020,2026_01_SF_LA,1153639,3548,official
2026,1,7020,2026_01_SF_LA,1153640,3570,official
2026,1,7020,2026_01_SF_LA,1153641,3592,official
2026,1,7020,2026_01_SF_LA,1153642,3639,official
2026,1,7020,2026_01_SF_LA,1153643,3620,official
2026,1,7020,2026_01_SF_LA,1153644,3655,official
2026,1,7020,2026_01_SF_LA,1153645,3677,official
2026,1,7020,2026_01_SF_LA,1153646,3710,official
2026,1,7020,2026_01_SF_LA,1153647,3732,official
2026,1,7020,2026_01_SF_LA,1153648,3758,official
2026,1,7020,2026_01_SF_LA,1153649,3780,official
2026,1,7020,2026_01_SF_LA,1153650,3809,official
2026,1,7020,2026_01_SF_LA,1153651,3837,official
2026,1,7020,2026_01_SF_LA,1153652,3877,official
2026,1,7020,2026_01_SF_LA,1153653,3862,official
2026,1,7020,2026_01_SF_LA,1153654,3894,official
2026,1,7021,2026_01_CHI_CAR,1153655,40,official
2026,1,7021,2026_01_CHI_CAR,1153656,57,official
2026,1,7021,2026_01_CHI_CAR,1153657,90,official
2026,1,7021,2026_01_CHI_CAR,1153658,112,official
2026,1,7021,2026_01_CHI_CAR,1153659,153,official
2026,1,7021,2026_01_CHI_CAR,1153660,178,official
2026,1,7021,2026_01_CHI_CAR,1153661,200,official
2026,1,7021,2026_01_CHI_CAR,1153662,241,official
2026,1,7021,2026_01_CHI_CAR,1153663,276,official
2026,1,7021,2026_01_CHI_CAR,1153664,313,official
2026,1,7021,2026_01_CHI_CAR,1153665,355,official
2026,1,7021,2026_01_CHI_CAR,1153666,378,official
2026,1,7021,2026_01_CHI_CAR,1153667,408,official
2026,1,7021,2026_01_CHI_CAR,1153668,423,official
2026,1,7021,2026_01_CHI_CAR,1153669,453,official
2026,1,7021,2026_01_CHI_CAR,1153670,475,official
2026,1,7021,2026_01_CHI_CAR,1153671,502,official
2026,1,7021,2026_01_CHI_CAR,1153672,535,official
2026,1,7021,2026_01_CHI_CAR,1153673,560,official
2026,1,7021,2026_01_CHI_CAR,1153674,585,official
2026,1,7021,2026_01_CHI_CAR,1153675,612,official
2026,1,7021,2026_01_CHI_CAR,1153676,634,official
2026,1,7021,2026_01_CHI_CAR,1153677,656,official
2026,1,7021,2026_01_CHI_CAR,1153678,678,official
2026,1,7021,2026_01_CHI_CAR,1153679,701,official
2026,1,7021,2026_01_CHI_CAR,1153680,716,official
2026,1,7021,2026_01_CHI_CAR,1153681,752,official
2026,1,7021,2026_01_CHI_CAR,1153682,787,official
2026,1,7021,2026_01_CHI_CAR,1153683,812,official
2026,1,7021,2026_01_CHI_CAR,1153684,832,official
2026,1,7021,2026_01_CHI_CAR,1153685,851,official
2026,1,7021,2026_01_CHI_CAR,1153686,883,official
2026,1,7021,2026_01_CHI_CAR,1153687,910,official
2026,1,7021,2026_01_CHI_CAR,1153688,943,official
2026,1,7021,2026_01_CHI_CAR,1153689,966,official
2026,1,7021,2026_01_CHI_CAR,1153690,988,official
2026,1,7021,2026_01_CHI_CAR,1153691,1011,official
2026,1,7021,2026_01_CHI_CAR,1153692,1026,official
2026,1,7021,2026_01_CHI_CAR,1153693,1072,official
2026,1,7021,2026_01_CHI_CAR,1153694,1094,official
2026,1,7021,2026_01_CHI_CAR,1153695,1118,official
2026,1,7021,2026_01_CHI_CAR,1153696,1140,official
2026,1,7021,2026_01_CHI_CAR,1153697,1185,official
2026,1,7021,2026_01_CHI_CAR,1153698,1222,official
2026,1,7021,2026_01_CHI_CAR,1153699,1247,official
2026,1,7021,2026_01_CHI_CAR,1153700,1273,official
2026,1,7021,2026_01_CHI_CAR,1153701,1288,official
2026,1,7021,2026_01_CHI_CAR,1153702,1321,official
2026,1,7021,2026_01_CHI_CAR,1153703,1351,official
2026,1,7021,2026_01_CHI_CAR,1153704,1373,official
2026,1,7021,2026_01_CHI_CAR,1153705,1399,official
2026,1,7021,2026_01_CHI_CAR,1153706,1414,official
2026,1,7021,2026_01_CHI_CAR,1153707,1456,official
2026,1,7021,2026_01_CHI_CAR,1153708,1478,official
2026,1,7021,2026_01_CHI_CAR,1153709,1511,official
2026,1,7021,2026_01_CHI_CAR,1153710,1533,official
2026,1,7021,2026_01_CHI_CAR,1153711,1556,official
2026,1,7021,2026_01_CHI_CAR,1153712,1581,official
2026,1,7021,2026_01_CHI_CAR,1153713,1603,official
2026,1,7021,2026_01_CHI_CAR,1153714,1639,official
2026,1,7021,2026_01_CHI_CAR,1153715,1672,official
2026,1,7021,2026_01_CHI_CAR,1153716,1695,official
2026,1,7021,2026_01_CHI_CAR,1153717,1710,official
2026,1,7021,2026_01_CHI_CAR,1153718,1745,official
2026,1,7021,2026_01_CHI_CAR,1153719,1768,official
2026,1,7021,2026_01_CHI_CAR,1153720,1790,official
2026,1,7021,2026_01_CHI_CAR,1153721,1812,official
2026,1,7021,2026_01_CHI_CAR,1153722,1842,official
2026,1,7021,2026_01_CHI_CAR,1153723,1864,official
2026,1,7021,2026_01_CHI_CAR,1153724,1899,official
2026,1,7021,2026_01_CHI_CAR,1153725,1924,official
2026,1,7021,2026_01_CHI_CAR,1153726,1944,official
2026,1,7021,2026_01_CHI_CAR,1153727,1975,official
2026,1,7021,2026_01_CHI_CAR,1153728,2008,official
2026,1,7021,2026_01_CHI_CAR,1153729,2033,official
2026,1,7021,2026_01_CHI_CAR,1153730,2072,official
2026,1,7021,2026_01_CHI_CAR,1153731,2097,official
2026,1,7021,2026_01_CHI_CAR,1153732,2120,official
2026,1,7021,2026_01_CHI_CAR,1153733,2143,official
2026,1,7021,2026_01_CHI_CAR,1153734,2166,official
2026,1,7021,2026_01_CHI_CAR,1153735,2186,official
2026,1,7021,2026_01_CHI_CAR,1153736,2209,official
2026,1,7021,2026_01_CHI_CAR,1153737,2229,official
2026,1,7021,2026_01_CHI_CAR,1153738,2261,official
2026,1,7021,2026_01_CHI_CAR,1153739,2286,official
2026,1,7021,2026_01_CHI_CAR,1153740,2323,official
2026,1,7021,2026_01_CHI_CAR,1153741,2311,official
2026,1,7021,2026_01_CHI_CAR,1153742,2342,official
2026,1,7021,2026_01_CHI_CAR,1153743,2379,official
2026,1,7021,2026_01_CHI_CAR,1153744,2367,official
2026,1,7021,2026_01_CHI_CAR,1153745,2397,official
2026,1,7021,2026_01_CHI_CAR,1153746,2412,official
2026,1,7021,2026_01_CHI_CAR,1153747,2435,official
2026,1,7021,2026_01_CHI_CAR,1153748,2472,official
2026,1,7021,2026_01_CHI_CAR,1153749,2460,official
2026,1,7021,2026_01_CHI_CAR,1153750,2509,official
2026,1,7021,2026_01_CHI_CAR,1153751,2497,official
2026,1,7021,2026_01_CHI_CAR,1153752,2547,official
2026,1,7021,2026_01_CHI_CAR,1153753,2570,official
2026,1,7021,2026_01_CHI_CAR,1153754,2592,official
2026,1,7021,2026_01_CHI_CAR,1153755,2614,official
2026,1,7021,2026_01_CHI_CAR,1153756,2634,official
2026,1,7021,2026_01_CHI_CAR,1153757,2655,official
2026,1,7021,2026_01_CHI_CAR,1153758,2685,official
2026,1,7021,2026_01_CHI_CAR,1153759,2707,official
2026,1,7021,2026_01_CHI_CAR,1153760,2727,official
2026,1,7021,2026_01_CHI_CAR,1153761,2765,official
2026,1,7021,2026_01_CHI_CAR,1153762,2802,official
2026,1,7021,2026_01_CHI_CAR,1153763,2824,official
2026,1,7021,2026_01_CHI_CAR,1153764,2852,official
2026,1,7021,2026_01_CHI_CAR,1153765,2880,official
2026,1,7021,2026_01_CHI_CAR,1153766,2914,official
2026,1,7021,2026_01_CHI_CAR,1153767,2942,official
2026,1,7021,2026_01_CHI_CAR,1153768,2977,official
2026,1,7021,2026_01_CHI_CAR,1153769,2992,official
2026,1,7021,2026_01_CHI_CAR,1153770,3012,official
2026,1,7021,2026_01_CHI_CAR,1153771,3035,official
2026,1,7021,2026_01_CHI_CAR,1153772,3057,official
2026,1,7021,2026_01_CHI_CAR,1153773,3082,official
2026,1,7021,2026_01_CHI_CAR,1153774,3107,official
2026,1,7021,2026_01_CHI_CAR,1153775,3129,official
2026,1,7021,2026_01_CHI_CAR,1153776,3159,official
2026,1,7021,2026_01_CHI_CAR,1153777,3184,official
2026,1,7021,2026_01_CHI_CAR,1153778,3207,official
2026,1,7021,2026_01_CHI_CAR,1153779,3240,official
2026,1,7021,2026_01_CHI_CAR,1153780,3270,official
2026,1,7021,2026_01_CHI_CAR,1153781,3303,official
2026,1,7021,2026_01_CHI_CAR,1153782,3337,official
2026,1,7021,2026_01_CHI_CAR,1153783,3359,official
2026,1,7021,2026_01_CHI_CAR,1153784,3381,official
2026,1,7021,2026_01_CHI_CAR,1153785,3404,official
2026,1,7021,2026_01_CHI_CAR,1153786,3419,official
2026,1,7021,2026_01_CHI_CAR,1153787,3451,official
2026,1,7021,2026_01_CHI_CAR,1153788,3474,official
2026,1,7021,2026_01_CHI_CAR,1153789,3499,official
2026,1,7021,2026_01_CHI_CAR,1153790,3523,official
2026,1,7021,2026_01_CHI_CAR,1153791,3545,official
2026,1,7021,2026_01_CHI_CAR,1153792,3570,official
2026,1,7021,2026_01_CHI_CAR,1153793,3593,official
2026,1,7021,2026_01_CHI_CAR,1153794,3621,official
2026,1,7021,2026_01_CHI_CAR,1153795,3644,official
2026,1,7021,2026_01_CHI_CAR,1153796,3659,official
2026,1,7021,2026_01_CHI_CAR,1153797,3685,official
2026,1,7021,2026_01_CHI_CAR,1153798,3707,official
2026,1,7021,2026_01_CHI_CAR,1153799,3752,official
2026,1,7021,2026_01_CHI_CAR,1153800,3841,official
2026,1,7021,2026_01_CHI_CAR,1153801,3875,official
2026,1,7021,2026_01_CHI_CAR,1153802,3897,official
2026,1,7021,2026_01_CHI_CAR,1153803,3922,official
2026,1,7021,2026_01_CHI_CAR,1153804,3957,official
2026,1,7021,2026_01_CHI_CAR,1153805,3979,official
2026,1,7021,2026_01_CHI_CAR,1153806,4004,official
2026,1,7021,2026_01_CHI_CAR,1153807,4029,official
2026,1,7021,2026_01_CHI_CAR,1153808,4051,official
2026,1,7021,2026_01_CHI_CAR,1153809,4076,official
2026,1,7021,2026_01_CHI_CAR,1153810,4098,official
2026,1,7021,2026_01_CHI_CAR,1153811,4120,official
2026,1,7021,2026_01_CHI_CAR,1153812,4158,official
2026,1,7021,2026_01_CHI_CAR,1153813,4180,official
2026,1,7021,2026_01_CHI_CAR,1153814,4206,official
2026,1,7021,2026_01_CHI_CAR,1153815,4221,official
2026,1,7021,2026_01_CHI_CAR,1153816,4256,official
2026,1,7021,2026_01_CHI_CAR,1153817,4279,official
2026,1,7021,2026_01_CHI_CAR,1153818,4304,official
2026,1,7021,2026_01_CHI_CAR,1153819,4327,official
2026,1,7021,2026_01_CHI_CAR,1153820,4350,official
2026,1,7021,2026_01_CHI_CAR,1153821,4375,official
2026,1,7021,2026_01_CHI_CAR,1153822,4398,official
2026,1,7021,2026_01_CHI_CAR,1153823,4428,official
2026,1,7021,2026_01_CHI_CAR,1153824,4458,official
